AUSPOSTID,POSTCODE,LOCATION,STATE,LONGITUDE,LATITUDE
8494,3977,SKYE,VIC,145.203099,-38.1183
8495,3978,CARDINIA,VIC,145.423291,-38.145962
8496,3978,CLYDE,VIC,145.334321,-38.13472
8497,3978,CLYDE NORTH,VIC,145.327258,-38.118738
8498,3979,ALMURTA,VIC,145.558415,-38.434865
8499,3979,GLEN ALVIE,VIC,145.646179,-38.497122
8500,3979,KERNOT,VIC,145.597787,-38.426639
8501,3980,BLIND BIGHT,VIC,145.340207,-38.211236
8502,3980,TOORADIN,VIC,145.380072,-38.210636
8503,3980,WARNEET,VIC,145.314044,-38.220563
8504,3981,BAYLES,VIC,145.573638,-38.179036
8505,3981,CATANI,VIC,145.648437,-38.188905
8506,3981,DALMORE,VIC,145.442456,-38.192976
8507,3981,HEATH HILL,VIC,145.707089,-38.239192
8508,3981,KOO WEE RUP,VIC,145.490761,-38.19937
8509,3981,KOO WEE RUP NORTH,VIC,145.5385871,-38.1486911
8510,3981,YANNATHAN,VIC,145.639804,-38.228782
8511,3984,ADAMS ESTATE,VIC,145.539805,-38.323843
8512,3984,CALDERMEADE,VIC,145.550044,-38.257421
8513,3984,CORINELLA,VIC,145.432099,-38.414437
8514,3984,CORONET BAY,VIC,145.4416234,-38.435393
8515,3984,GRANTVILLE,VIC,145.532454,-38.408411
8516,3984,JAM JERRUP,VIC,145.521237,-38.324246
8517,3984,LANG LANG,VIC,145.564762,-38.264951
8518,3984,LANG LANG EAST,VIC,145.656429,-38.251513
8519,3984,MONOMEITH,VIC,145.516583,-38.192928
8520,3984,PIONEER BAY,VIC,145.5503685,-38.3805015
8521,3984,QUEENSFERRY,VIC,145.510113,-38.426386
8522,3984,TENBY POINT,VIC,145.477418,-38.41007
8523,3984,THE GURDIES,VIC,145.56117,-38.373978
8524,3987,NYORA,VIC,145.672499,-38.333623
8525,3988,MOUNTAIN VIEW,VIC,145.886342,-38.294339
8526,3988,POOWONG,VIC,145.765454,-38.342951
8527,3988,POOWONG EAST,VIC,145.831048,-38.320894
8528,3988,POOWONG NORTH,VIC,145.768796,-38.289395
8529,3990,GLEN FORBES,VIC,145.542355,-38.457413
8530,3991,BASS,VIC,145.466021,-38.481982
8531,3992,BLACKWOOD FOREST,VIC,145.616162,-38.493513
8532,3992,DALYSTON,VIC,145.547409,-38.563459
8533,3992,RYANSTON,VIC,145.577478,-38.54492
8534,3992,WEST CREEK,VIC,145.6322,-38.575998
8535,3995,ANDERSON,VIC,145.446731,-38.527605
8536,3995,ARCHIES CREEK,VIC,145.55404,-38.541874
8537,3995,CAPE PATERSON,VIC,145.656474,-38.67086
8538,3995,HARMERS HAVEN,VIC,145.5774025,-38.6549515
8539,3995,KILCUNDA,VIC,145.475411,-38.549173
8540,3995,LANCE CREEK,VIC,145.63577,-38.559606
8541,3995,NORTH WONTHAGGI,VIC,145.605094,-38.597829
8542,3995,SOUTH DUDLEY,VIC,145.578444,-38.598847
8543,3995,ST CLAIR,VIC,145.664715,-38.578209
8544,3995,WATTLE BANK,VIC,145.700931,-38.576309
8545,3995,WONTHAGGI,VIC,145.588583,-38.606312
8546,3995,WOOLAMAI,VIC,145.520561,-38.498651
8547,3996,INVERLOCH,VIC,145.729641,-38.632958
8548,3996,POUND CREEK,VIC,145.808696,-38.627873
8549,4000,BRISBANE ADELAIDE STREET,QLD,153.027153,-27.466785
8550,4000,BRISBANE CITY,QLD,153.027892,-27.46758
8551,4000,BRISBANE GPO,QLD,153.028629,-27.467288
8552,4000,PETRIE TERRACE,QLD,153.014435,-27.462683
8553,4000,SPRING HILL,QLD,153.024454,-27.460873
8554,4001,BRISBANE,QLD,null,null
8555,4002,CITY EAST,QLD,null,null
8556,4003,GEORGE STREET,QLD,null,null
8557,4004,SPRING HILL,QLD,null,null
8558,4005,NEW FARM,QLD,153.047052,-27.467878
8559,4005,TENERIFFE,QLD,153.042657,-27.429195
8560,4006,BOWEN HILLS,QLD,153.038407,-27.444163
8561,4006,FORTITUDE VALLEY,QLD,153.03367,-27.457442
8562,4006,FORTITUDE VALLEY BC,QLD,145.7740021,-19.7061005
8563,4006,HERSTON,QLD,153.018473,-27.4446
8564,4006,NEWSTEAD,QLD,153.043053,-27.444768
8565,4007,ASCOT,QLD,153.058679,-27.43027
8566,4007,HAMILTON,QLD,153.064277,-27.439306
8567,4007,HAMILTON CENTRAL,QLD,153.064277,-27.439306
8568,4008,BRISBANE AIRPORT,QLD,null,null
8569,4008,PINKENBA,QLD,153.1273732,-27.4034485
8570,4009,EAGLE FARM,QLD,153.0861468,-27.4048009
8571,4009,EAGLE FARM BC,QLD,145.7740021,-19.7061005
8572,4010,ALBION,QLD,153.045205,-27.428026
8573,4010,ALBION BC,QLD,145.7740021,-19.7061005
8574,4010,ALBION DC,QLD,145.7740021,-19.7061005
8575,4011,CLAYFIELD,QLD,153.056677,-27.417536
8576,4011,HENDRA,QLD,153.073694,-27.419238
8577,4012,NUNDAH,QLD,153.060428,-27.40344
8578,4012,TOOMBUL,QLD,153.059833,-27.40766
8579,4012,WAVELL HEIGHTS,QLD,153.04141,-27.394987
8580,4012,WAVELL HEIGHTS NORTH,QLD,153.053486,-27.384911
8581,4013,NORTHGATE,QLD,153.065937,-27.389995
8582,4014,BANYO,QLD,153.076469,-27.375825
8583,4014,NUDGEE,QLD,153.087192,-27.368598
8584,4014,NUDGEE BEACH,QLD,153.105548,-27.347485
8585,4014,VIRGINIA,QLD,153.062076,-27.36946
8586,4014,VIRGINIA BC,QLD,145.7740021,-19.7061005
8587,4014,VIRGINIA DC,QLD,145.7740021,-19.7061005
8588,4017,BRACKEN RIDGE,QLD,153.025938,-27.327545
8589,4017,BRIGHTON,QLD,153.056811,-27.299898
8590,4017,BRIGHTON EVENTIDE,QLD,153.0640646,-27.2892835
8591,4017,BRIGHTON NATHAN STREET,QLD,153.053988,-27.302652
8592,4017,DEAGON,QLD,153.055845,-27.327255
8593,4017,SANDGATE,QLD,153.069267,-27.321538
8594,4017,SANDGATE DC,QLD,145.7740021,-19.7061005
8595,4017,SHORNCLIFFE,QLD,153.086102,-27.327589
8596,4018,FITZGIBBON,QLD,153.031804,-27.349074
8597,4018,TAIGUM,QLD,153.046149,-27.351215
8598,4019,CLONTARF,QLD,153.08211,-27.25958
8599,4019,CLONTARF BEACH,QLD,153.08211,-27.25958
8600,4019,CLONTARF DC,QLD,145.7740021,-19.7061005
8601,4019,MARGATE,QLD,153.106689,-27.245098
8602,4019,MARGATE BEACH,QLD,153.106689,-27.245098
8603,4019,WOODY POINT,QLD,153.104133,-27.258621
8604,4020,NEWPORT,QLD,153.099396,-27.20601
8605,4020,REDCLIFFE,QLD,153.115686,-27.231153
8606,4020,REDCLIFFE NORTH,QLD,153.11224,-27.216107
8607,4020,SCARBOROUGH,QLD,153.11493,-27.200145
8608,4021,KIPPA-RING,QLD,153.085287,-27.226494
8609,4022,ROTHWELL,QLD,153.0515537,-27.2157142
8610,4025,BULWER,QLD,153.367844,-27.076847
8611,4025,CAPE MORETON,QLD,153.4154233,-27.0873207
8612,4025,COWAN COWAN,QLD,153.36877,-27.125814
8613,4025,KOORINGAL,QLD,153.419507,-27.349731
8614,4025,TANGALOOMA,QLD,153.376063,-27.176714
8615,4029,ROYAL BRISBANE HOSPITAL,QLD,153.0272674,-27.4471992
8616,4030,KALINGA,QLD,null,null
8617,4030,LUTWYCHE,QLD,153.033723,-27.422714
8618,4030,WINDSOR,QLD,153.031507,-27.435277
8619,4030,WOOLOOWIN,QLD,153.039623,-27.418093
8620,4031,GORDON PARK,QLD,153.026877,-27.414955
8621,4031,KEDRON,QLD,153.032292,-27.408347
8622,4032,CHERMSIDE,QLD,153.032142,-27.38613
8623,4032,CHERMSIDE CENTRE,QLD,153.0316827,-27.384358
8624,4032,CHERMSIDE SOUTH,QLD,153.03128,-27.391685
8625,4032,CHERMSIDE WEST,QLD,153.012597,-27.384135
8626,4034,ASPLEY,QLD,153.015737,-27.36386
8627,4034,BOONDALL,QLD,153.060157,-27.348677
8628,4034,CARSELDINE,QLD,153.01394,-27.346256
8629,4034,GEEBUNG,QLD,153.047819,-27.369382
8630,4034,ZILLMERE,QLD,153.038394,-27.358288
8631,4035,ALBANY CREEK,QLD,152.968403,-27.345529
8632,4035,BRIDGEMAN DOWNS,QLD,152.994198,-27.354965
8633,4036,BALD HILLS,QLD,153.0221181,-27.3153676
8634,4037,EATONS HILL,QLD,152.949561,-27.337969
8635,4051,ALDERLEY,QLD,153.000517,-27.424422
8636,4051,ENOGGERA,QLD,152.985565,-27.42446
8637,4051,GAYTHORNE,QLD,152.986155,-27.418369
8638,4051,GRANGE,QLD,153.01479,-27.426001
8639,4051,NEWMARKET,QLD,153.006875,-27.436957
8640,4051,WILSTON,QLD,153.019599,-27.43221
8641,4053,BROOKSIDE CENTRE,QLD,152.9801763,-27.4089084
8642,4053,EVERTON HILLS,QLD,152.972115,-27.391441
8643,4053,EVERTON PARK,QLD,152.992265,-27.406931
8644,4053,MCDOWALL,QLD,152.988262,-27.381917
8645,4053,MITCHELTON,QLD,152.974465,-27.410888
8646,4053,STAFFORD,QLD,153.011256,-27.409722
8647,4053,STAFFORD DC,QLD,145.7740021,-19.7061005
8648,4053,STAFFORD HEIGHTS,QLD,153.011369,-27.391247
8649,4054,ARANA HILLS,QLD,152.959538,-27.397523
8650,4054,KEPERRA,QLD,152.958106,-27.40916
8651,4055,BUNYA,QLD,152.937598,-27.369847
8652,4055,FERNY GROVE,QLD,152.930694,-27.405213
8653,4055,FERNY HILLS,QLD,152.938409,-27.394344
8654,4055,FERNY HILLS DC,QLD,145.7740021,-19.7061005
8655,4055,UPPER KEDRON,QLD,152.921427,-27.409457
8656,4059,KELVIN GROVE,QLD,153.013533,-27.448419
8657,4059,KELVIN GROVE DC,QLD,145.7740021,-19.7061005
8658,4059,RED HILL,QLD,153.006691,-27.454711
8659,4060,ASHGROVE,QLD,152.99212,-27.445603
8660,4060,ASHGROVE EAST,QLD,null,null
8661,4061,THE GAP,QLD,152.952771,-27.444986
8662,4064,MILTON,QLD,153.004781,-27.471324
8663,4064,MILTON BC,QLD,145.7740021,-19.7061005
8664,4064,PADDINGTON,QLD,153.002486,-27.460527
8665,4065,BARDON,QLD,152.9779698,-27.460221
8666,4066,AUCHENFLOWER,QLD,152.993415,-27.475531
8667,4066,MOUNT COOT-THA,QLD,152.946127,-27.476495
8668,4066,TOOWONG,QLD,152.992096,-27.485567
8669,4066,TOOWONG BC,QLD,145.7740021,-19.7061005
8670,4066,TOOWONG DC,QLD,145.7740021,-19.7061005
8671,4067,ST LUCIA,QLD,153.006059,-27.493869
8672,4067,ST LUCIA SOUTH,QLD,153.005669,-27.502432
8673,4068,CHELMER,QLD,152.976732,-27.514343
8674,4068,INDOOROOPILLY,QLD,152.973849,-27.497247
8675,4068,INDOOROOPILLY CENTRE,QLD,152.97217,-27.497736
8676,4068,TARINGA,QLD,152.979036,-27.490788
8677,4069,BROOKFIELD,QLD,152.897741,-27.490924
8678,4069,CHAPEL HILL,QLD,152.950156,-27.502593
8679,4069,FIG TREE POCKET,QLD,152.956492,-27.52507
8680,4069,KENMORE,QLD,152.939045,-27.507532
8681,4069,KENMORE DC,QLD,145.7740021,-19.7061005
8682,4069,KENMORE EAST,QLD,152.94769,-27.509176
8683,4069,KENMORE HILLS,QLD,152.926702,-27.49615
8684,4069,PINJARRA HILLS,QLD,152.903445,-27.539621
8685,4069,PULLENVALE,QLD,152.891085,-27.51695
8686,4069,UPPER BROOKFIELD,QLD,152.859062,-27.485601
8687,4070,ANSTEAD,QLD,152.87227,-27.545591
8688,4070,BELLBOWRIE,QLD,152.886806,-27.561999
8689,4070,MOGGILL,QLD,152.874633,-27.570335
8690,4072,UNIVERSITY OF QUEENSLAND,QLD,153.006978,-27.494149
8691,4073,SEVENTEEN MILE ROCKS,QLD,152.958818,-27.550889
8692,4073,SINNAMON PARK,QLD,152.952644,-27.539217
8693,4074,JAMBOREE HEIGHTS,QLD,152.93284,-27.5564
8694,4074,JINDALEE,QLD,152.934935,-27.534316
8695,4074,MIDDLE PARK,QLD,152.923851,-27.555076
8696,4074,MOUNT OMMANEY,QLD,152.936478,-27.548455
8697,4074,RIVERHILLS,QLD,152.909012,-27.560496
8698,4074,SUMNER,QLD,152.93626,-27.563657
8699,4074,SUMNER PARK BC,QLD,145.7740021,-19.7061005
8700,4074,WESTLAKE,QLD,152.910508,-27.549464
8701,4075,CORINDA,QLD,152.981769,-27.538924
8702,4075,GRACEVILLE,QLD,152.975425,-27.520284
8703,4075,GRACEVILLE EAST,QLD,152.987511,-27.522887
8704,4075,OXLEY,QLD,152.974715,-27.552877
8705,4075,SHERWOOD,QLD,152.982957,-27.532449
8706,4076,DARRA,QLD,152.95327,-27.567027
8707,4076,WACOL,QLD,152.929768,-27.590778
8708,4077,DOOLANDELLA,QLD,152.979454,-27.612032
8709,4077,DURACK,QLD,152.985997,-27.591662
8710,4077,INALA,QLD,152.974413,-27.597301
8711,4077,INALA EAST,QLD,152.980674,-27.601135
8712,4077,INALA HEIGHTS,QLD,152.973187,-27.587145
8713,4077,RICHLANDS,QLD,152.948466,-27.594029
8714,4078,ELLEN GROVE,QLD,152.950579,-27.612653
8715,4078,FOREST LAKE,QLD,152.970063,-27.623956
8716,4101,HIGHGATE HILL,QLD,153.018947,-27.487699
8717,4101,SOUTH BRISBANE,QLD,153.017391,-27.474492
8718,4101,SOUTH BRISBANE BC,QLD,145.7740021,-19.7061005
8719,4101,WEST END,QLD,153.01247,-27.478647
8720,4102,BURANDA,QLD,153.035349,-27.499989
8721,4102,DUTTON PARK,QLD,153.024704,-27.498009
8722,4102,WOOLLOONGABBA,QLD,153.029007,-27.485515
8723,4103,ANNERLEY,QLD,153.031832,-27.511609
8724,4103,FAIRFIELD,QLD,153.024761,-27.509925
8725,4103,FAIRFIELD GARDENS,QLD,153.025234,-27.505999
8726,4104,YERONGA,QLD,153.017277,-27.516831
8727,4105,MOOROOKA,QLD,153.025089,-27.532844
8728,4105,TENNYSON,QLD,153.001769,-27.524513
8729,4105,YEERONGPILLY,QLD,153.013227,-27.526307
8730,4106,BRISBANE MARKET,QLD,152.9993058,-27.533576
8731,4106,ROCKLEA,QLD,153.005075,-27.538783
8732,4106,ROCKLEA DC,QLD,145.7740021,-19.7061005
8733,4107,SALISBURY,QLD,153.029585,-27.544798
8734,4107,SALISBURY EAST,QLD,153.036692,-27.550673
8735,4108,ARCHERFIELD,QLD,153.024165,-27.568388
8736,4108,ARCHERFIELD BC,QLD,145.7740021,-19.7061005
8737,4108,COOPERS PLAINS,QLD,153.037201,-27.570271
8738,4109,MACGREGOR,QLD,153.07787,-27.567572
8739,4109,ROBERTSON,QLD,153.057213,-27.565733
8740,4109,SUNNYBANK,QLD,153.054514,-27.578146
8741,4109,SUNNYBANK HILLS,QLD,153.054261,-27.611448
8742,4109,SUNNYBANK SOUTH,QLD,153.06077,-27.587839
8743,4110,ACACIA RIDGE,QLD,153.02787,-27.589633
8744,4110,HEATHWOOD,QLD,152.985253,-27.642378
8745,4110,HEATHWOOD DF,QLD,145.7740021,-19.7061005
8746,4110,LARAPINTA,QLD,153.017099,-27.634508
8747,4110,PALLARA,QLD,153.000017,-27.618159
8748,4110,WILLAWONG,QLD,152.998315,-27.593448
8749,4111,NATHAN,QLD,153.059666,-27.540089
8750,4112,KURABY,QLD,153.0914,-27.605198
8751,4113,EIGHT MILE PLAINS,QLD,153.087585,-27.575233
8752,4113,RUNCORN,QLD,153.085259,-27.588287
8753,4114,KINGSTON,QLD,153.117675,-27.660233
8754,4114,LOGAN CENTRAL,QLD,153.107365,-27.640948
8755,4114,LOGAN CITY DC,QLD,145.7740021,-19.7061005
8756,4114,WOODRIDGE,QLD,153.099249,-27.627559
8757,4115,ALGESTER,QLD,153.033518,-27.611303
8758,4115,PARKINSON,QLD,153.04037,-27.629536
8759,4116,CALAMVALE,QLD,153.050074,-27.623928
8760,4116,DREWVALE,QLD,153.049533,-27.639126
8761,4116,STRETTON,QLD,153.070228,-27.615366
8762,4117,BERRINBA,QLD,153.084301,-27.649676
8763,4117,KARAWATHA,QLD,153.09356,-27.617514
8764,4118,BROWNS PLAINS,QLD,153.04015,-27.660763
8765,4118,FORESTDALE,QLD,153.008067,-27.662525
8766,4118,HERITAGE PARK,QLD,153.061588,-27.679177
8767,4118,HILLCREST,QLD,153.023322,-27.667213
8768,4118,REGENTS PARK,QLD,153.045294,-27.670709
8769,4119,UNDERWOOD,QLD,153.108417,-27.59647
8770,4120,GREENSLOPES,QLD,153.053021,-27.512111
8771,4120,STONES CORNER,QLD,153.04634,-27.501368
8772,4121,HOLLAND PARK,QLD,153.061369,-27.519259
8773,4121,HOLLAND PARK EAST,QLD,153.07441,-27.521199
8774,4121,HOLLAND PARK WEST,QLD,153.061269,-27.525519
8775,4121,TARRAGINDI,QLD,153.044982,-27.531675
8776,4121,WELLERS HILL,QLD,153.049927,-27.519509
8777,4122,MANSFIELD,QLD,153.099025,-27.53938
8778,4122,MANSFIELD BC,QLD,145.7740021,-19.7061005
8779,4122,MANSFIELD DC,QLD,145.7740021,-19.7061005
8780,4122,MOUNT GRAVATT,QLD,153.07386,-27.542262
8781,4122,MOUNT GRAVATT EAST,QLD,153.080225,-27.523967
8782,4122,UPPER MOUNT GRAVATT,QLD,153.080206,-27.557821
8783,4122,UPPER MOUNT GRAVATT BC,QLD,145.7740021,-19.7061005
8784,4122,WISHART,QLD,153.103974,-27.549037
8785,4123,ROCHEDALE,QLD,153.12691,-27.571214
8786,4123,ROCHEDALE SOUTH,QLD,153.124084,-27.595763
8787,4124,BORONIA HEIGHTS,QLD,153.022217,-27.690598
8788,4124,GREENBANK,QLD,153.010625,-27.699897
8789,4124,LYONS,QLD,152.836962,-27.7626
8790,4124,NEW BEITH,QLD,152.939912,-27.764365
8791,4124,SILVERBARK RIDGE,QLD,null,null
8792,4124,SPRING MOUNTAIN,QLD,152.877265,-27.716946
8793,4125,MUNRUBEN,QLD,153.025645,-27.748611
8794,4125,PARK RIDGE,QLD,153.038292,-27.698387
8795,4125,PARK RIDGE SOUTH,QLD,153.030217,-27.725737
8796,4127,DAISY HILL,QLD,153.153343,-27.644265
8797,4127,PRIESTDALE,QLD,153.153815,-27.606132
8798,4127,SLACKS CREEK,QLD,153.117391,-27.626305
8799,4127,SPRINGWOOD,QLD,153.126126,-27.61191
8800,4128,SHAILER PARK,QLD,153.165162,-27.650622
8801,4128,TANAH MERAH,QLD,153.180872,-27.677768
8802,4129,LOGANHOLME,QLD,153.178287,-27.690846
8803,4129,LOGANHOLME BC,QLD,145.7740021,-19.7061005
8804,4129,LOGANHOLME DC,QLD,145.7740021,-19.7061005
8805,4130,CARBROOK,QLD,153.276026,-27.687086
8806,4130,CORNUBIA,QLD,153.205789,-27.666348
8807,4131,LOGANLEA,QLD,153.127293,-27.675035
8808,4131,MEADOWBROOK,QLD,153.14015,-27.663693
8809,4132,CRESTMEAD,QLD,153.087768,-27.686848
8810,4132,MARSDEN,QLD,153.115491,-27.680509
8811,4133,CHAMBERS FLAT,QLD,153.087955,-27.735955
8812,4133,LOGAN RESERVE,QLD,153.093566,-27.710995
8813,4133,WATERFORD,QLD,153.147165,-27.706705
8814,4133,WATERFORD WEST,QLD,153.136187,-27.692095
8815,4151,COORPAROO,QLD,153.057903,-27.495194
8816,4151,COORPAROO DC,QLD,145.7740021,-19.7061005
8817,4152,CAMP HILL,QLD,153.076507,-27.493015
8818,4152,CARINA,QLD,153.088686,-27.495728
8819,4152,CARINA HEIGHTS,QLD,153.090545,-27.503852
8820,4152,CARINDALE,QLD,153.102356,-27.505783
8821,4153,BELMONT,QLD,153.131443,-27.504978
8822,4154,GUMDALE,QLD,153.153345,-27.490918
8823,4154,RANSOME,QLD,153.180841,-27.486615
8824,4154,WAKERLEY,QLD,153.165793,-27.476266
8825,4155,CHANDLER,QLD,153.15633,-27.514005
8826,4156,BURBANK,QLD,153.163912,-27.558921
8827,4156,MACKENZIE,QLD,153.124568,-27.54678
8828,4157,CAPALABA,QLD,153.19336,-27.525711
8829,4157,CAPALABA BC,QLD,145.7740021,-19.7061005
8830,4157,CAPALABA DC,QLD,145.7740021,-19.7061005
8831,4157,SHELDON,QLD,153.197795,-27.582155
8832,4158,THORNESIDE,QLD,153.202098,-27.483844
8833,4159,BIRKDALE,QLD,153.219269,-27.492011
8834,4160,ORMISTON,QLD,153.255284,-27.518815
8835,4160,WELLINGTON POINT,QLD,153.239692,-27.466124
8836,4161,ALEXANDRA HILLS,QLD,153.220455,-27.522774
8837,4163,CLEVELAND,QLD,153.26484,-27.525781
8838,4163,CLEVELAND DC,QLD,145.7740021,-19.7061005
8839,4164,THORNLANDS,QLD,153.256977,-27.563211
8840,4165,MOUNT COTTON,QLD,153.235294,-27.621843
8841,4165,REDLAND BAY,QLD,153.303072,-27.612549
8842,4165,VICTORIA POINT,QLD,153.307829,-27.585692
8843,4165,VICTORIA POINT WEST,QLD,153.281875,-27.585189
8844,4169,EAST BRISBANE,QLD,153.045983,-27.479652
8845,4169,KANGAROO POINT,QLD,153.035642,-27.476067
8846,4170,CANNON HILL,QLD,153.097305,-27.469678
8847,4170,MORNINGSIDE,QLD,153.071979,-27.468144
8848,4170,NORMAN PARK,QLD,153.064346,-27.483205
8849,4170,SEVEN HILLS,QLD,153.081335,-27.480712
8850,4171,BALMORAL,QLD,153.06722,-27.455696
8851,4171,BULIMBA,QLD,153.060361,-27.451514
8852,4171,HAWTHORNE,QLD,153.060373,-27.462031
8853,4172,MURARRIE,QLD,153.1060222,-27.4533396
8854,4173,TINGALPA,QLD,153.1281084,-27.4750038
8855,4173,TINGALPA DC,QLD,145.7740021,-19.7061005
